Wikidata item,Title,Authorlabel,Linkcount
http://www.wikidata.org/entity/Q7775348,The Wives of Israel,Orson Scott Card,1
http://www.wikidata.org/entity/Q7836667,Treasure Box,Orson Scott Card,1
http://www.wikidata.org/entity/Q7776230,The Worthing Saga,Orson Scott Card,1
http://www.wikidata.org/entity/Q7756948,The Phobos Science Fiction Anthology Volume 1,Orson Scott Card,1
http://www.wikidata.org/entity/Q7756950,The Phobos Science Fiction Anthology Volume 2,Orson Scott Card,1
http://www.wikidata.org/entity/Q7748626,The Lost Gate,Orson Scott Card,1
http://www.wikidata.org/entity/Q7712166,The Abyss,Orson Scott Card,1
http://www.wikidata.org/entity/Q7735909,The Gate Thief,Orson Scott Card,1
http://www.wikidata.org/entity/Q7279463,Rachel and Leah,Orson Scott Card,1
http://www.wikidata.org/entity/Q7422030,Sarah,Orson Scott Card,1
http://www.wikidata.org/entity/Q7104171,Orson Scott Card's InterGalactic Medicine Show,Orson Scott Card,1
http://www.wikidata.org/entity/Q7734664,The Folk of the Fringe,Orson Scott Card,1
http://www.wikidata.org/entity/Q7233177,Posing as People,Orson Scott Card,1
http://www.wikidata.org/entity/Q7378797,Ruins,Orson Scott Card,1
http://www.wikidata.org/entity/Q7402467,Saintspeak,Orson Scott Card,1
http://www.wikidata.org/entity/Q7301993,Rebekah,Orson Scott Card,1
http://www.wikidata.org/entity/Q7353394,Robota,Orson Scott Card,1
http://www.wikidata.org/entity/Q7144755,Pathfinder,Orson Scott Card,1
http://www.wikidata.org/entity/Q7295206,Rasputin,Orson Scott Card,1
http://www.wikidata.org/entity/Q6784980,Master Alvin,Orson Scott Card,1
http://www.wikidata.org/entity/Q6059758,Invasive Procedures,Orson Scott Card,1
http://www.wikidata.org/entity/Q5889266,Homebody,Orson Scott Card,1
http://www.wikidata.org/entity/Q6730839,Magic Street,Orson Scott Card,1
http://www.wikidata.org/entity/Q6730776,Magic Mirror,Orson Scott Card,1
http://www.wikidata.org/entity/Q5645429,Hamlet's Father,Orson Scott Card,1
http://www.wikidata.org/entity/Q6383194,Keeper of Dreams,Orson Scott Card,1
http://www.wikidata.org/entity/Q5376052,Ender's Homecoming,Orson Scott Card,1
http://www.wikidata.org/entity/Q5305430,Dragons of Light,Orson Scott Card,1
http://www.wikidata.org/entity/Q5305420,Dragons of Darkness,Orson Scott Card,1
http://www.wikidata.org/entity/Q5510847,Future on Fire,Orson Scott Card,1
http://www.wikidata.org/entity/Q5510846,Future on Ice,Orson Scott Card,1
http://www.wikidata.org/entity/Q5035837,Capitol,Orson Scott Card,1
http://www.wikidata.org/entity/Q5038763,Cardography,Orson Scott Card,1
http://www.wikidata.org/entity/Q4697423,Ainge,Orson Scott Card,1
http://www.wikidata.org/entity/Q4997092,Bully and the Beast,Orson Scott Card,1
http://www.wikidata.org/entity/Q4659829,A Storyteller in Zion,Orson Scott Card,1
http://www.wikidata.org/entity/Q4750186,An Open Book,Orson Scott Card,1
http://www.wikidata.org/entity/Q4730195,All the Time in the World,E. L. Doctorow,1
http://www.wikidata.org/entity/Q17055504,How Much Is Enough?,"Robert Skidelsky, Baron Skidelsky",1
http://www.wikidata.org/entity/Q6398334,Keynes: The Return of the Master,"Robert Skidelsky, Baron Skidelsky",1
http://www.wikidata.org/entity/Q7997080,Who's Who in the CIA,Julius Mader,1
http://www.wikidata.org/entity/Q4644245,7×7 Tales of a Sevensleeper,Hanna Johansen,1
http://www.wikidata.org/entity/Q7743314,The Job: Interviews with William S. Burroughs,Daniel Odier,1
http://www.wikidata.org/entity/Q16947415,Pike County Ballads,John Hay,1
http://www.wikidata.org/entity/Q6877351,Miss Ranskill Comes Home,Barbara Euphan Todd,1
http://www.wikidata.org/entity/Q7758777,The Puppy Sister,S. E. Hinton,1
http://www.wikidata.org/entity/Q7681461,Taming the Star Runner,S. E. Hinton,1
http://www.wikidata.org/entity/Q5685001,Hawkes Harbor,S. E. Hinton,1
http://www.wikidata.org/entity/Q7859213,Two Serious Ladies,Jane Bowles,1
http://www.wikidata.org/entity/Q1167496,Spanish War Diary,Alfred Kantorowicz,1
http://www.wikidata.org/entity/Q7734581,The Flying Dutchman,Michael Arlen,1
http://www.wikidata.org/entity/Q11384755,The Four Agreements,Don Miguel Ruiz,1
http://www.wikidata.org/entity/Q21061810,Key to the Door,Alan Sillitoe,1
http://www.wikidata.org/entity/Q19864151,An Unofficial Rose,Iris Murdoch,1
http://www.wikidata.org/entity/Q20874700,The Sovereignty of Good,Iris Murdoch,1
http://www.wikidata.org/entity/Q17984712,The Message to the Planet,Iris Murdoch,1
http://www.wikidata.org/entity/Q18393581,The Nice and the Good,Iris Murdoch,1
http://www.wikidata.org/entity/Q19874077,Henry and Cato,Iris Murdoch,1
http://www.wikidata.org/entity/Q19870565,An Accidental Man,Iris Murdoch,1
http://www.wikidata.org/entity/Q18162812,The Sacred and Profane Love Machine,Iris Murdoch,1
http://www.wikidata.org/entity/Q16385713,The Flight from the Enchanter,Iris Murdoch,1
http://www.wikidata.org/entity/Q7759973,The Red and the Green,Iris Murdoch,1
http://www.wikidata.org/entity/Q7742752,The Italian Girl,Iris Murdoch,1
http://www.wikidata.org/entity/Q7756918,The Philosopher's Pupil,Iris Murdoch,1
http://www.wikidata.org/entity/Q7716387,The Bell,Iris Murdoch,1
http://www.wikidata.org/entity/Q7738173,The Green Knight,Iris Murdoch,1
http://www.wikidata.org/entity/Q7560166,Something Special,Iris Murdoch,1
http://www.wikidata.org/entity/Q6116873,Jackson's Dilemma,Iris Murdoch,1
http://www.wikidata.org/entity/Q7069910,Nuns and Soldiers,Iris Murdoch,1
http://www.wikidata.org/entity/Q4656639,A Fairly Honourable Defeat,Iris Murdoch,1
http://www.wikidata.org/entity/Q4660779,A Word Child,Iris Murdoch,1
http://www.wikidata.org/entity/Q4659428,A Severed Head,Iris Murdoch,1
http://www.wikidata.org/entity/Q8055104,Yonnondio: From the Thirties,Tillie Olsen,1
http://www.wikidata.org/entity/Q5114060,Chronicles of Courage: Very Special Artists,Jean Kennedy Smith,1
http://www.wikidata.org/entity/Q17184122,Written in My Own Heart's Blood,Diana Gabaldon,1
http://www.wikidata.org/entity/Q8038552,Written In My Own Heart's Blood,Diana Gabaldon,1
http://www.wikidata.org/entity/Q7762648,The Scottish Prisoner,Diana Gabaldon,1
http://www.wikidata.org/entity/Q7728504,The Custom of the Army,Diana Gabaldon,1
http://www.wikidata.org/entity/Q6960447,Naked Came the Phoenix,Diana Gabaldon,1
http://www.wikidata.org/entity/Q6679465,Lord John and the Private Matter,Diana Gabaldon,1
http://www.wikidata.org/entity/Q6679464,Lord John and the Hellfire Club,Diana Gabaldon,1
http://www.wikidata.org/entity/Q6679466,Lord John and the Scottish Prisoner,Diana Gabaldon,1
http://www.wikidata.org/entity/Q6679460,Lord John and the Hand of Devils,Diana Gabaldon,1
http://www.wikidata.org/entity/Q6679463,Lord John and the Haunted Soldier,Diana Gabaldon,1
http://www.wikidata.org/entity/Q6679462,Lord John and the Brotherhood of the Blade,Diana Gabaldon,1
http://www.wikidata.org/entity/Q7805474,Time to Say Hello,Katherine Jenkins,1
http://www.wikidata.org/entity/Q17017174,No Fond Return of Love,Barbara Pym,1
http://www.wikidata.org/entity/Q7767623,The Sweet Dove Died,Barbara Pym,1
http://www.wikidata.org/entity/Q7559489,Some Tame Gazelle,Barbara Pym,1
http://www.wikidata.org/entity/Q6531445,Less than Angels,Barbara Pym,1
http://www.wikidata.org/entity/Q4657053,A Glass of Blessings,Barbara Pym,1
http://www.wikidata.org/entity/Q5181868,Crampton Hodnet,Barbara Pym,1
http://www.wikidata.org/entity/Q4750256,An Unsuitable Attachment,Barbara Pym,1
http://www.wikidata.org/entity/Q19902792,Studies in the Philosophy of Marxism,Alexander Bogdanov,1
http://www.wikidata.org/entity/Q5389651,Erkenntnis und wissenschaftliches Verhalten,Arne Næss,1
http://www.wikidata.org/entity/Q15377521,Hitler: A Study in Tyranny,Alan Bullock,1
http://www.wikidata.org/entity/Q7883789,Understanding Islam through Hadis,Ram Swarup,1
http://www.wikidata.org/entity/Q5466532,Footnotes in Gaza,Joe Sacco,1
http://www.wikidata.org/entity/Q5110611,Christianity not Mysterious,John Toland,1
http://www.wikidata.org/entity/Q6778587,Marx's Theory of Ideology,Bhikhu Parekh,1
http://www.wikidata.org/entity/Q5583037,Good Value,"Stephen Green, Baron Green of Hurstpierpoint",1
http://www.wikidata.org/entity/Q7547881,Snobs,Julian Fellowes,1
http://www.wikidata.org/entity/Q19091672,Ecclesiastical history,Socrates of Constantinople,1
http://www.wikidata.org/entity/Q5307873,Drive: The Story of My Life,Larry Bird,1
http://www.wikidata.org/entity/Q16385698,The Firework-Maker's Daughter,Philip Pullman,1
http://www.wikidata.org/entity/Q7767164,The Subtle Knife Audio,Philip Pullman,1
http://www.wikidata.org/entity/Q7769438,The Tin Princess,Philip Pullman,1
http://www.wikidata.org/entity/Q7769265,The Tiger in the Well,Philip Pullman,1
http://www.wikidata.org/entity/Q7739022,The Haunted Storm,Philip Pullman,1
http://www.wikidata.org/entity/Q7058648,Northern Lights Audio,Philip Pullman,1
http://www.wikidata.org/entity/Q20513328,Transcaucasia and Ararat,"James Bryce, 1st Viscount Bryce",1
http://www.wikidata.org/entity/Q20888931,Be Cool,Elmore Leonard,1
http://www.wikidata.org/entity/Q17066046,Split Images,Elmore Leonard,1
http://www.wikidata.org/entity/Q16915563,Tishomingo Blues,Elmore Leonard,1
http://www.wikidata.org/entity/Q16385799,Get Shorty,Elmore Leonard,1
http://www.wikidata.org/entity/Q16385373,Cuba Libre,Elmore Leonard,1
http://www.wikidata.org/entity/Q15070923,Naked Came the Manatee,Elmore Leonard,1
http://www.wikidata.org/entity/Q7896965,Unknown Man No. 89,Elmore Leonard,1
http://www.wikidata.org/entity/Q7652933,Swag,Elmore Leonard,1
http://www.wikidata.org/entity/Q7741063,The Hunted,Elmore Leonard,1
http://www.wikidata.org/entity/Q7717536,The Big Bounce,Elmore Leonard,1
http://www.wikidata.org/entity/Q6460688,LaBrava,Elmore Leonard,1
http://www.wikidata.org/entity/Q7124158,Pagan Babies,Elmore Leonard,1
http://www.wikidata.org/entity/Q5569989,Glitz,Elmore Leonard,1
http://www.wikidata.org/entity/Q5123382,City Primeval,Elmore Leonard,1
http://www.wikidata.org/entity/Q4656167,A Coyote's in the House,Elmore Leonard,1
http://www.wikidata.org/entity/Q7991494,What You See Is What You Get,Alan Sugar,1
http://www.wikidata.org/entity/Q19084434,The Decrees of the Vatican Council,First Vatican Council,1
http://www.wikidata.org/entity/Q16820310,18 Poems,Dylan Thomas,1
http://www.wikidata.org/entity/Q6495346,Late Show Fun Facts,David Letterman,1
http://www.wikidata.org/entity/Q16965094,The Pollen Room,Zoë Jenny,1
http://www.wikidata.org/entity/Q7735544,The Future of Us,"Asher, Jay",1
http://www.wikidata.org/entity/Q16385946,Have You Lived Before This Life,L. Ron Hubbard,1
http://www.wikidata.org/entity/Q7811316,To the Stars,L. Ron Hubbard,1
http://www.wikidata.org/entity/Q7883249,Under the Black Ensign,L. Ron Hubbard,1
http://www.wikidata.org/entity/Q7860971,Typewriter in the Sky,L. Ron Hubbard,1
http://www.wikidata.org/entity/Q7844307,Triton,L. Ron Hubbard,1
http://www.wikidata.org/entity/Q7742590,The Iron Duke,L. Ron Hubbard,1
http://www.wikidata.org/entity/Q7744675,The Kingslayer,L. Ron Hubbard,1
http://www.wikidata.org/entity/Q7433849,Scientology: A History of Man,L. Ron Hubbard,1
http://www.wikidata.org/entity/Q7433700,Science of Survival,L. Ron Hubbard,1
http://www.wikidata.org/entity/Q7433453,Science-Fantasy Quintette,L. Ron Hubbard,1
http://www.wikidata.org/entity/Q7539303,Slaves of Sleep,L. Ron Hubbard,1
http://www.wikidata.org/entity/Q7085830,Ole Doc Methuselah,L. Ron Hubbard,1
http://www.wikidata.org/entity/Q5505392,From Death to the Stars,L. Ron Hubbard,1
http://www.wikidata.org/entity/Q5449360,Final Blackout,L. Ron Hubbard,1
http://www.wikidata.org/entity/Q5271632,Dianetics: The Evolution of a Science,L. Ron Hubbard,1
http://www.wikidata.org/entity/Q5130647,"Clear Body, Clear Mind",L. Ron Hubbard,1
http://www.wikidata.org/entity/Q5247031,Death's Deputy,L. Ron Hubbard,1
http://www.wikidata.org/entity/Q4983513,Buckskin Brigades,L. Ron Hubbard,1
http://www.wikidata.org/entity/Q5245326,Dead Men Kill,L. Ron Hubbard,1
http://www.wikidata.org/entity/Q4728517,All About Radiation,L. Ron Hubbard,1
http://www.wikidata.org/entity/Q4956613,Branded Outlaw,L. Ron Hubbard,1
http://www.wikidata.org/entity/Q19605703,The Rise of the Meritocracy,"Michael Young, Baron Young of Dartington",1
http://www.wikidata.org/entity/Q5433308,Family and Kinship in East London,"Michael Young, Baron Young of Dartington",1
http://www.wikidata.org/entity/Q7732113,The End of a Family Story,Péter Nádas,1
http://www.wikidata.org/entity/Q4655568,A Book of Memories,Péter Nádas,1
http://www.wikidata.org/entity/Q7785926,This Is Not the Life I Ordered,Jackie Speier,1
http://www.wikidata.org/entity/Q7758787,The Pure and the Impure,Colette,1
http://www.wikidata.org/entity/Q4959330,Break of Day,Colette,1
http://www.wikidata.org/entity/Q3549003,A Hard Winter,Raymond Queneau,1
http://www.wikidata.org/entity/Q12712973,Mountolive,Lawrence Durrell,1
http://www.wikidata.org/entity/Q7760563,The Revolt of Aphrodite,Lawrence Durrell,1
http://www.wikidata.org/entity/Q7718255,The Black Book,Lawrence Durrell,1
http://www.wikidata.org/entity/Q7272544,Quinx,Lawrence Durrell,1
http://www.wikidata.org/entity/Q7442353,Sebastian,Lawrence Durrell,1
http://www.wikidata.org/entity/Q6902536,Monsieur,Lawrence Durrell,1
http://www.wikidata.org/entity/Q6658826,Livia,Lawrence Durrell,1
http://www.wikidata.org/entity/Q7191473,Pied Piper of Lovers,Lawrence Durrell,1
http://www.wikidata.org/entity/Q7131080,Panic Spring,Lawrence Durrell,1
http://www.wikidata.org/entity/Q5130417,Clea,Lawrence Durrell,1
http://www.wikidata.org/entity/Q4852658,Balthazar,Lawrence Durrell,1
http://www.wikidata.org/entity/Q5163489,Constance,Lawrence Durrell,1
http://www.wikidata.org/entity/Q16154980,The Accursed,Joyce Carol Oates,1
http://www.wikidata.org/entity/Q16974062,A Convergence of Birds,Joyce Carol Oates,1
http://www.wikidata.org/entity/Q8057424,You Must Remember This,Joyce Carol Oates,1
http://www.wikidata.org/entity/Q8073730,Zombie,Joyce Carol Oates,1
http://www.wikidata.org/entity/Q8028039,With Shuddering Fall,Joyce Carol Oates,1
http://www.wikidata.org/entity/Q8565246,Foxfire: Confessions of a Girl Gang,Joyce Carol Oates,1
http://www.wikidata.org/entity/Q7977851,We Were the Mulvaneys,Joyce Carol Oates,1
http://www.wikidata.org/entity/Q8031887,Wonderland,Joyce Carol Oates,1
http://www.wikidata.org/entity/Q7752706,The Museum of Dr. Moses,Joyce Carol Oates,1
http://www.wikidata.org/entity/Q7737590,The Gravedigger's Daughter,Joyce Carol Oates,1
http://www.wikidata.org/entity/Q7597285,Stalking,Joyce Carol Oates,1
http://www.wikidata.org/entity/Q7727618,The Corn Maiden and Other Nightmares,Joyce Carol Oates,1
http://www.wikidata.org/entity/Q6946387,"My Sister, My Love",Joyce Carol Oates,1
http://www.wikidata.org/entity/Q6746167,Man Crazy,Joyce Carol Oates,1
http://www.wikidata.org/entity/Q6945643,My Heart Laid Bare,Joyce Carol Oates,1
http://www.wikidata.org/entity/Q5966026,I'll Take You There,Joyce Carol Oates,1
http://www.wikidata.org/entity/Q5453217,First Love: A Gothic Tale,Joyce Carol Oates,1
http://www.wikidata.org/entity/Q4920825,Black Girl / White Girl,Joyce Carol Oates,1
http://www.wikidata.org/entity/Q4742993,American Appetites,Joyce Carol Oates,1
http://www.wikidata.org/entity/Q4656931,A Garden of Earthly Delights,Joyce Carol Oates,1
http://www.wikidata.org/entity/Q4690697,"After the Wreck, I Picked Myself Up, Spread My Wings, and Flew Away",Joyce Carol Oates,1
http://www.wikidata.org/entity/Q4883753,Bellefleur,Joyce Carol Oates,1
http://www.wikidata.org/entity/Q5003873,By the North Gate,Joyce Carol Oates,1
http://www.wikidata.org/entity/Q4878481,"Because It Is Bitter, and Because It Is My Heart",Joyce Carol Oates,1
http://www.wikidata.org/entity/Q4876882,Beasts,Joyce Carol Oates,1
http://www.wikidata.org/entity/Q16879042,Shakespeare (Anthony Burgess),Anthony Burgess,1
http://www.wikidata.org/entity/Q8056744,"You've Had Your Time, Being the Second Part of the Confessions of Anthony Burgess",Anthony Burgess,1
http://www.wikidata.org/entity/Q7760783,The Right to an Answer,Anthony Burgess,1
http://www.wikidata.org/entity/Q7805317,Time for a Tiger,Anthony Burgess,1
http://www.wikidata.org/entity/Q7776191,The Worm and the Ring,Anthony Burgess,1
http://www.wikidata.org/entity/Q7838179,Tremor of Intent: An Eschatological Spy Novel,Anthony Burgess,1
http://www.wikidata.org/entity/Q7732193,The Enemy in the Blanket,Anthony Burgess,1
http://www.wikidata.org/entity/Q7732638,The Eve of St. Venus,Anthony Burgess,1
http://www.wikidata.org/entity/Q7730482,The Doctor Is Sick,Anthony Burgess,1
http://www.wikidata.org/entity/Q7744643,The Kingdom of the Wicked,Anthony Burgess,1
http://www.wikidata.org/entity/Q7074797,Oberon Old and New,Anthony Burgess,1
http://www.wikidata.org/entity/Q6652530,"Little Wilson and Big God, Being the First Part of the Confessions of Anthony Burgess",Anthony Burgess,1
http://www.wikidata.org/entity/Q6927912,Mozart and the Wolf Gang,Anthony Burgess,1
http://www.wikidata.org/entity/Q7092853,One Man's Chorus: The Uncollected Writings,Anthony Burgess,1
http://www.wikidata.org/entity/Q7012981,New York,Anthony Burgess,1
http://www.wikidata.org/entity/Q6486664,Language Made Plain,Anthony Burgess,1
http://www.wikidata.org/entity/Q7312769,Rencontre au Sommet,Anthony Burgess,1
http://www.wikidata.org/entity/Q6965050,Napoleon Symphony,Anthony Burgess,1
http://www.wikidata.org/entity/Q5893663,Honey for the Bears,Anthony Burgess,1
http://www.wikidata.org/entity/Q5887405,Homage to Qwert Yuiop,Anthony Burgess,1
http://www.wikidata.org/entity/Q6713463,M/F,Anthony Burgess,1
http://www.wikidata.org/entity/Q5376064,Enderby Outside,Anthony Burgess,1
http://www.wikidata.org/entity/Q5376060,"Enderby's Dark Lady, or No End to Enderby",Anthony Burgess,1
http://www.wikidata.org/entity/Q5267344,Devil of a State,Anthony Burgess,1
http://www.wikidata.org/entity/Q4879424,Beds in the East,Anthony Burgess,1
http://www.wikidata.org/entity/Q4656345,A Dead Man in Deptford,Anthony Burgess,1
http://www.wikidata.org/entity/Q5004256,Byrne: A Novel,Anthony Burgess,1
http://www.wikidata.org/entity/Q4876634,Beard's Roman Women,Anthony Burgess,1
http://www.wikidata.org/entity/Q4660496,A Vision of Battlements,Anthony Burgess,1
http://www.wikidata.org/entity/Q4658393,A Mouthful of Air,Anthony Burgess,1
http://www.wikidata.org/entity/Q16554931,How to Do Things with Words,J. L. Austin,1
http://www.wikidata.org/entity/Q16386674,Life After Life,Kate Atkinson,1
http://www.wikidata.org/entity/Q7992818,When Will There Be Good News?,Kate Atkinson,1
http://www.wikidata.org/entity/Q7602538,"Started Early, Took My Dog",Kate Atkinson,1
http://www.wikidata.org/entity/Q7062339,Not the End of the World,Kate Atkinson,1
http://www.wikidata.org/entity/Q7092682,One Good Turn,Kate Atkinson,1
